"taxonID","scientificNameID","scientificName","kingdom","phylum","class","order","family","genus","taxonRank","FAO_Code"
"urn:lsid:marinespecies.org:taxname:279662","urn:lsid:marinespecies.org:taxname:279662","Apocryptodon madurensis","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Apocryptodon","Species","OCU"
"urn:lsid:marinespecies.org:taxname:279664","urn:lsid:marinespecies.org:taxname:279664","Apodichthys flavidus","Animalia","Chordata","Teleostei","Perciformes","Pholidae","Apodichthys","Species","OFV"
"urn:lsid:marinespecies.org:taxname:279665","urn:lsid:marinespecies.org:taxname:279665","Apodichthys fucorum","Animalia","Chordata","Teleostei","Perciformes","Pholidae","Apodichthys","Species","XPF"
"urn:lsid:marinespecies.org:taxname:279668","urn:lsid:marinespecies.org:taxname:279668","Apopterygion alta","Animalia","Chordata","Teleostei","Blenniiformes","Tripterygiidae","Apopterygion","Species","AIT"
"urn:lsid:marinespecies.org:taxname:279670","urn:lsid:marinespecies.org:taxname:279670","Aprognathodon platyventris","Animalia","Chordata","Teleostei","Anguilliformes","Ophichthidae","Aprognathodon","Species","AOP"
"urn:lsid:marinespecies.org:taxname:279671","urn:lsid:marinespecies.org:taxname:279671","Apterygocampus epinnulatus","Animalia","Chordata","Teleostei","Syngnathiformes","Syngnathidae","Apterygocampus","Species","AYE"
"urn:lsid:marinespecies.org:taxname:279673","urn:lsid:marinespecies.org:taxname:279673","Aptychotrema rostrata","Animalia","Chordata","Elasmobranchii","Rhinopristiformes","Trygonorrhinidae","Aptychotrema","Species","RAR"
"urn:lsid:marinespecies.org:taxname:279675","urn:lsid:marinespecies.org:taxname:279675","Aptychotrema vincentiana","Animalia","Chordata","Elasmobranchii","Rhinopristiformes","Trygonorrhinidae","Aptychotrema","Species","RAV"
"urn:lsid:marinespecies.org:taxname:279676","urn:lsid:marinespecies.org:taxname:279676","Aracana aurita","Animalia","Chordata","Teleostei","Tetraodontiformes","Aracanidae","Aracana","Species","OAU"
"urn:lsid:marinespecies.org:taxname:279679","urn:lsid:marinespecies.org:taxname:279679","Archistes biseriatus","Animalia","Chordata","Teleostei","Perciformes","Cottidae","Archistes","Species","AHE"
"urn:lsid:marinespecies.org:taxname:279681","urn:lsid:marinespecies.org:taxname:279681","Arcos decoris","Animalia","Chordata","Teleostei","Gobiesociformes","Gobiesocidae","Arcos","Species","ARD"
"urn:lsid:marinespecies.org:taxname:279686","urn:lsid:marinespecies.org:taxname:279686","Arctoscopus japonicus","Animalia","Chordata","Teleostei","Perciformes","Trichodontidae","Arctoscopus","Species","JAS"
"urn:lsid:marinespecies.org:taxname:279687","urn:lsid:marinespecies.org:taxname:279687","Arcygobius baliurus","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Arcygobius","Species","OUT"
"urn:lsid:marinespecies.org:taxname:279689","urn:lsid:marinespecies.org:taxname:279689","Argyrocottus zanderi","Animalia","Chordata","Teleostei","Perciformes","Cottidae","Argyrocottus","Species","AGZ"
"urn:lsid:marinespecies.org:taxname:279690","urn:lsid:marinespecies.org:taxname:279690","Arhynchobatis asperrimus","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae","Arhynchobatis","Species","RAY"
"urn:lsid:marinespecies.org:taxname:279693","urn:lsid:marinespecies.org:taxname:279693","Arripis trutta","Animalia","Chordata","Teleostei","Scombriformes","Arripidae","Arripis","Species","ASA"
"urn:lsid:marinespecies.org:taxname:279694","urn:lsid:marinespecies.org:taxname:279694","Arripis truttacea","Animalia","Chordata","Teleostei","Scombriformes","Arripidae","Arripis","Species","ZWT"
"urn:lsid:marinespecies.org:taxname:279699","urn:lsid:marinespecies.org:taxname:279699","Artedius corallinus","Animalia","Chordata","Teleostei","Perciformes","Cottidae","Artedius","Species","ADW"
"urn:lsid:marinespecies.org:taxname:279704","urn:lsid:marinespecies.org:taxname:279704","Aruma histrio","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Aruma","Species","UMH"
"urn:lsid:marinespecies.org:taxname:279706","urn:lsid:marinespecies.org:taxname:279706","Ascelichthys rhodorus","Animalia","Chordata","Teleostei","Perciformes","Cottidae","Ascelichthys","Species","ARJ"
"urn:lsid:marinespecies.org:taxname:279711","urn:lsid:marinespecies.org:taxname:279711","Aseraggodes cyaneus","Animalia","Chordata","Teleostei","Pleuronectiformes","Soleidae","Aseraggodes","Species","QDZ"
"urn:lsid:marinespecies.org:taxname:279718","urn:lsid:marinespecies.org:taxname:279718","Aseraggodes haackeanus","Animalia","Chordata","Teleostei","Pleuronectiformes","Soleidae","Aseraggodes","Species","FFE"
"urn:lsid:marinespecies.org:taxname:279724","urn:lsid:marinespecies.org:taxname:279724","Aseraggodes kaianus","Animalia","Chordata","Teleostei","Pleuronectiformes","Soleidae","Aseraggodes","Species","GGK"
"urn:lsid:marinespecies.org:taxname:279726","urn:lsid:marinespecies.org:taxname:279726","Aseraggodes kobensis","Animalia","Chordata","Teleostei","Pleuronectiformes","Soleidae","Aseraggodes","Species","RGO"
"urn:lsid:marinespecies.org:taxname:279746","urn:lsid:marinespecies.org:taxname:279746","Askoldia variegata","Animalia","Chordata","Teleostei","Perciformes","Stichaeidae","Askoldia","Species","AKV"
"urn:lsid:marinespecies.org:taxname:279748","urn:lsid:marinespecies.org:taxname:279748","Aspasmichthys ciconiae","Animalia","Chordata","Teleostei","Gobiesociformes","Gobiesocidae","Aspasmichthys","Species","GYI"
"urn:lsid:marinespecies.org:taxname:279753","urn:lsid:marinespecies.org:taxname:279753","Aspericorvina jubata","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sciaenidae","Aspericorvina","Species","ERJ"
"urn:lsid:marinespecies.org:taxname:279757","urn:lsid:marinespecies.org:taxname:279757","Aspistor quadriscutis","Animalia","Chordata","Teleostei","Siluriformes","Ariidae","Aspistor","Species","AZS"
"urn:lsid:marinespecies.org:taxname:279758","urn:lsid:marinespecies.org:taxname:279758","Aspredinichthys filamentosus","Animalia","Chordata","Teleostei","Siluriformes","Aspredinidae","Aspredinichthys","Species","ADF"
"urn:lsid:marinespecies.org:taxname:279760","urn:lsid:marinespecies.org:taxname:279760","Aspredo aspredo","Animalia","Chordata","Teleostei","Siluriformes","Aspredinidae","Aspredo","Species","ADR"
"urn:lsid:marinespecies.org:taxname:279761","urn:lsid:marinespecies.org:taxname:279761","Assessor flavissimus","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Plesiopidae","Assessor","Species","AFW"
"urn:lsid:marinespecies.org:taxname:279766","urn:lsid:marinespecies.org:taxname:279766","Assurger anzac","Animalia","Chordata","Teleostei","Scombriformes","Trichiuridae","Assurger","Species","ASZ"
"urn:lsid:marinespecies.org:taxname:279767","urn:lsid:marinespecies.org:taxname:279767","Asthenomacrurus fragilis","Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Asthenomacrurus","Species","AFG"
"urn:lsid:marinespecies.org:taxname:279771","urn:lsid:marinespecies.org:taxname:279771","Astrabe lactisella","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Astrabe","Species","TBL"
"urn:lsid:marinespecies.org:taxname:279772","urn:lsid:marinespecies.org:taxname:279772","Astrapogon alutus","Animalia","Chordata","Teleostei","Kurtiformes","Apogonidae","Astrapogon","Species","TOU"
"urn:lsid:marinespecies.org:taxname:279775","urn:lsid:marinespecies.org:taxname:279775","Astrocottus leprops","Animalia","Chordata","Teleostei","Perciformes","Cottidae","Astrocottus","Species","ACQ"
"urn:lsid:marinespecies.org:taxname:279779","urn:lsid:marinespecies.org:taxname:279779","Asymbolus analis","Animalia","Chordata","Elasmobranchii","Carcharhiniformes","Pentanchidae","Asymbolus","Species","ASY"
"urn:lsid:marinespecies.org:taxname:279786","urn:lsid:marinespecies.org:taxname:279786","Asymbolus vincenti","Animalia","Chordata","Elasmobranchii","Carcharhiniformes","Pentanchidae","Asymbolus","Species","ASV"
"urn:lsid:marinespecies.org:taxname:279789","urn:lsid:marinespecies.org:taxname:279789","Atelomycterus macleayi","Animalia","Chordata","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Atelomycterus","Species","ATM"
"urn:lsid:marinespecies.org:taxname:279790","urn:lsid:marinespecies.org:taxname:279790","Atelomycterus marmoratus","Animalia","Chordata","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Atelomycterus","Species","ATY"
"urn:lsid:marinespecies.org:taxname:279791","urn:lsid:marinespecies.org:taxname:279791","Atheresthes evermanni","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Atheresthes","Species","KAF"
"urn:lsid:marinespecies.org:taxname:279792","urn:lsid:marinespecies.org:taxname:279792","Atheresthes stomias","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Atheresthes","Species","ARF"
"urn:lsid:marinespecies.org:taxname:279794","urn:lsid:marinespecies.org:taxname:279794","Atherinella argentea","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Atherinella","Species","ALQ"
"urn:lsid:marinespecies.org:taxname:279796","urn:lsid:marinespecies.org:taxname:279796","Atherinella blackburni","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Atherinella","Species","CBB"
"urn:lsid:marinespecies.org:taxname:279800","urn:lsid:marinespecies.org:taxname:279800","Atherinella eriarcha","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Atherinella","Species","EUI"
"urn:lsid:marinespecies.org:taxname:279806","urn:lsid:marinespecies.org:taxname:279806","Atherinella pachylepis","Animalia","Chordata","Teleostei","Atheriniformes","Atherinopsidae","Atherinella","Species","MNY"
"urn:lsid:marinespecies.org:taxname:279812","urn:lsid:marinespecies.org:taxname:279812","Atherinops affinis","Animalia","Chordata","Teleostei","Atheriniformes","Atherinidae","Atherinops","Species","AON"
"urn:lsid:marinespecies.org:taxname:279813","urn:lsid:marinespecies.org:taxname:279813","Atherinopsis californiensis","Animalia","Chordata","Teleostei","Atheriniformes","Atherinidae","Atherinopsis","Species","AFC"
"urn:lsid:marinespecies.org:taxname:279816","urn:lsid:marinespecies.org:taxname:279816","Atlantoraja castelnaui","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae","Atlantoraja","Species","JRT"
"urn:lsid:marinespecies.org:taxname:279817","urn:lsid:marinespecies.org:taxname:279817","Atlantoraja cyclophora","Animalia","Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae","Atlantoraja","Species","JRY"
"urn:lsid:marinespecies.org:taxname:279819","urn:lsid:marinespecies.org:taxname:279819","Atopocottus tribranchius","Animalia","Chordata","Teleostei","Perciformes","Cottidae","Atopocottus","Species","ATW"
"urn:lsid:marinespecies.org:taxname:279822","urn:lsid:marinespecies.org:taxname:279822","Atractosteus spatula","Animalia","Chordata","Holostei","Lepisosteiformes","Lepisosteidae","Atractosteus","Species","LLS"
"urn:lsid:marinespecies.org:taxname:279823","urn:lsid:marinespecies.org:taxname:279823","Atropus atropos","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Atropus","Species","TUP"
"urn:lsid:marinespecies.org:taxname:279826","urn:lsid:marinespecies.org:taxname:279826","Atypichthys latus","Animalia","Chordata","Teleostei","Centrarchiformes","Kyphosidae","Atypichthys","Species","YPU"
"urn:lsid:marinespecies.org:taxname:279829","urn:lsid:marinespecies.org:taxname:279829","Auchenionchus microcirrhis","Animalia","Chordata","Teleostei","Blenniiformes","Labrisomidae","Auchenionchus","Species","UCM"
"urn:lsid:marinespecies.org:taxname:279831","urn:lsid:marinespecies.org:taxname:279831","Auchenoceros punctatus","Animalia","Chordata","Teleostei","Gadiformes","Moridae","Auchenoceros","Species","AEU"
"urn:lsid:marinespecies.org:taxname:279832","urn:lsid:marinespecies.org:taxname:279832","Aulastomatomorpha phospherops","Animalia","Chordata","Teleostei","Alepocephaliformes","Alepocephalidae","Aulastomatomorpha","Species","FCZ"
"urn:lsid:marinespecies.org:taxname:279833","urn:lsid:marinespecies.org:taxname:279833","Aulichthys japonicus","Animalia","Chordata","Teleostei","Perciformes","Hypoptychidae","Aulichthys","Species","AJP"
"urn:lsid:marinespecies.org:taxname:279834","urn:lsid:marinespecies.org:taxname:279834","Aulohalaelurus kanakorum","Animalia","Chordata","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Aulohalaelurus","Species","AUK"
"urn:lsid:marinespecies.org:taxname:279835","urn:lsid:marinespecies.org:taxname:279835","Aulohalaelurus labiosus","Animalia","Chordata","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Aulohalaelurus","Species","AUL"
"urn:lsid:marinespecies.org:taxname:279839","urn:lsid:marinespecies.org:taxname:279839","Aulorhynchus flavidus","Animalia","Chordata","Teleostei","Perciformes","Aulorhynchidae","Aulorhynchus","Species","AFV"
"urn:lsid:marinespecies.org:taxname:279842","urn:lsid:marinespecies.org:taxname:279842","Austrolabrus maculatus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Austrolabrus","Species","USA"
"urn:lsid:marinespecies.org:taxname:279843","urn:lsid:marinespecies.org:taxname:279843","Austrolycus depressiceps","Animalia","Chordata","Teleostei","Perciformes","Zoarcidae","Austrolycus","Species","AYZ"
"urn:lsid:marinespecies.org:taxname:279845","urn:lsid:marinespecies.org:taxname:279845","Austronibea oedogenys","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sciaenidae","Austronibea","Species","USO"
"urn:lsid:marinespecies.org:taxname:279851","urn:lsid:marinespecies.org:taxname:279851","Azurina eupalama","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Azurina","Species","AZE"
"urn:lsid:marinespecies.org:taxname:279854","urn:lsid:marinespecies.org:taxname:279854","Azygopus pinnifasciatus","Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Azygopus","Species","AZP"
"urn:lsid:marinespecies.org:taxname:279855","urn:lsid:marinespecies.org:taxname:279855","Bagarius bagarius","Animalia","Chordata","Teleostei","Siluriformes","Sisoridae","Bagarius","Species","BGG"
"urn:lsid:marinespecies.org:taxname:279856","urn:lsid:marinespecies.org:taxname:279856","Bahaba chaptis","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sciaenidae","Bahaba","Species","BHC"
"urn:lsid:marinespecies.org:taxname:279858","urn:lsid:marinespecies.org:taxname:279858","Bahaba taipingensis","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sciaenidae","Bahaba","Species","BHJ"
"urn:lsid:marinespecies.org:taxname:279859","urn:lsid:marinespecies.org:taxname:279859","Ballerus ballerus","Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Ballerus","Species","BXG"
"urn:lsid:marinespecies.org:taxname:279860","urn:lsid:marinespecies.org:taxname:279860","Banjos banjos","Animalia","Chordata","Teleostei","Acropomatiformes","Banjosidae","Banjos","Species","BJB"
"urn:lsid:marinespecies.org:taxname:279861","urn:lsid:marinespecies.org:taxname:279861","Barbulifer antennatus","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Barbulifer","Species","BFN"
"urn:lsid:marinespecies.org:taxname:279866","urn:lsid:marinespecies.org:taxname:279866","Bassanago hirsutus","Animalia","Chordata","Teleostei","Anguilliformes","Congridae","Bassanago","Species","CBH"
"urn:lsid:marinespecies.org:taxname:279868","urn:lsid:marinespecies.org:taxname:279868","Bathyanthias mexicanus","Animalia","Chordata","Teleostei","Perciformes","Epinephelidae","Bathyanthias","Species","BMX"
"urn:lsid:marinespecies.org:taxname:279871","urn:lsid:marinespecies.org:taxname:279871","Bathyaploactis ornatissima","Animalia","Chordata","Teleostei","Perciformes","Aploactinidae","Bathyaploactis","Species","KRO"
"urn:lsid:marinespecies.org:taxname:279872","urn:lsid:marinespecies.org:taxname:279872","Bathyblennius antholops","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Bathyblennius","Species","YBA"
"urn:lsid:marinespecies.org:taxname:279873","urn:lsid:marinespecies.org:taxname:279873","Bathylagoides argyrogaster","Animalia","Chordata","Teleostei","Argentiniformes","Bathylagidae","Bathylagoides","Species","BVR"
"urn:lsid:marinespecies.org:taxname:279874","urn:lsid:marinespecies.org:taxname:279874","Bathylutichthys taranetzi","Animalia","Chordata","Teleostei","Perciformes","Bathylutichthyidae","Bathylutichthys","Species","BTZ"
"urn:lsid:marinespecies.org:taxname:279875","urn:lsid:marinespecies.org:taxname:279875","Bathysauroides gigas","Animalia","Chordata","Teleostei","Aulopiformes","Bathysauroididae","Bathysauroides","Species","BSG"
"urn:lsid:marinespecies.org:taxname:279876","urn:lsid:marinespecies.org:taxname:279876","Bathystethus cultratus","Animalia","Chordata","Teleostei","Centrarchiformes","Scorpididae","Bathystethus","Species","YSC"
"urn:lsid:marinespecies.org:taxname:279878","urn:lsid:marinespecies.org:taxname:279878","Batrachocephalus mino","Animalia","Chordata","Teleostei","Siluriformes","Ariidae","Batrachocephalus","Species","BHN"
"urn:lsid:marinespecies.org:taxname:279881","urn:lsid:marinespecies.org:taxname:279881","Batrachomoeus occidentalis","Animalia","Chordata","Teleostei","Batrachoidiformes","Batrachoididae","Batrachomoeus","Species","BBD"
"urn:lsid:marinespecies.org:taxname:279886","urn:lsid:marinespecies.org:taxname:279886","Beliops xanthokrossos","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Plesiopidae","Beliops","Species","BXK"
"urn:lsid:marinespecies.org:taxname:279887","urn:lsid:marinespecies.org:taxname:279887","Bellapiscis lesleyae","Animalia","Chordata","Teleostei","Blenniiformes","Tripterygiidae","Bellapiscis","Species","BEY"
