LME_EcoOcean,Fleet Number,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
3,4,,,,5.59E-07,8.40E-07,,4.85E-10,,,,4.69E-05,9.35E-05,3.92E-05,3.29E-05,,,0.00018146,,,1.86E-06,5.18E-05,6.16E-05,4.48E-05,0.000174589,4.57E-05,3.32E-06,2.80E-06,2.58E-06,2.99E-05,0.000699208,1.47E-05,,2.91E-08,2.31E-06,5.29E-09,4.31E-06,1.62E-07,,6.79E-06,4.36E-06,6.17E-05,4.19E-08,2.32E-08,0.001827757,2.54E-05,2.18E-05,1.53E-05,1.72E-05,5.11E-05,1.47E-08,1.40E-05,2.13E-05,6.95E-06,1.50E-06,9.13E-05,7.98E-06,0.00046531,6.61E-06,3.18E-05,1.07E-05,1.71E-05
3,5,4.449840194,5.299755646,4.470355973,5.587540241,5.490524345,6.07126158,5.714585257,5.642543749,5.316341132,5.628847096,5.19160549,5.998006728,5.198019084,5.382238295,5.527238126,4.583003521,5.49490565,6.581357524,5.328151269,5.809835302,5.254358678,6.963438925,0.927751305,1.060217381,0.917852635,0.992485852,1.04598248,1.091598601,0.658724031,0.708510817,0.681338399,0.896110725,1.06333276,0.793652737,0.832215176,0.876498108,1.088455221,1.342988027,1.166789662,1.328087069,1.311643167,0.959141351,1.095782544,1.296644426,1.590433985,1.417755211,2.093511857,2.083505684,1.991729887,1.774293404,2.017272928,2.169769433,3.474641678,2.833117332,2.880592286,2.759723955,3.06074146,2.876159743,2.827683544,2.599074329,2.75311972
3,6,5.28216403,6.761638272,5.254380712,6.469573069,5.626641577,6.559267708,6.471980322,5.749514721,5.664162127,6.724277585,4.615546161,6.339863696,5.424886938,5.171291467,4.6080787,5.037283409,5.888448565,6.876846269,5.195864266,5.134168412,5.723132548,6.955823284,1.671840554,1.704938915,1.504654855,1.584298247,1.526095433,1.673741432,1.060038283,1.169692783,1.171333688,1.325848989,1.537352109,1.157024225,1.151581624,1.204333706,1.443084329,1.705892917,1.484894596,1.71479437,1.598994294,1.128373677,1.194330439,1.471845579,1.787449311,1.650617877,1.973976321,1.726768794,1.66555417,1.788287113,1.926405593,1.930282037,2.488225185,2.136915405,2.227790281,2.274649836,2.80225468,2.537573798,2.510487845,2.544775343,2.67018871
3,7,0.016176181,0.001068693,0.000769925,0.001171951,0.001146095,0.006189053,0.001131802,0.001075363,0.001115028,0.001027834,0.004007809,0.00144944,0.001209272,0.002834005,0.000675959,0.00106345,0.007525509,0.003011772,0.085101945,0.012483642,0.00693337,0.034527486,0.51025869,0.576039825,0.437243229,0.472314594,0.267154126,0.108682915,0.063551067,0.080866319,0.005716773,0.034103739,0.12389597,0.105204074,0.126877331,0.115542016,0.133160292,0.120113638,0.169651094,0.010428481,0.011242183,0.011391848,0.012952603,0.02218903,0.021631055,0.027157403,0.126874265,0.006615488,0.002405477,0.026370754,0.0675482,0.018464025,0.016714776,0.009856756,0.051600337,0.075422407,0.031720417,0.008817114,0.025147262,0.023425772,0.031636091
3,8,0.005258553,0.006104758,0.004993497,0.007383333,0.007042558,0.006414954,0.007567294,0.012488313,0.007503696,0.007461923,0.014063873,0.008139311,0.006516585,0.012269842,0.004927311,0.006396752,0.017607396,0.013737669,0.134156338,0.025548709,0.040470915,0.04092687,0.01740186,0.247731698,0.021193528,0.012810789,0.01456312,0.012906651,0.012416628,0.014814078,0.036149315,0.017679066,0.027579716,0.023706544,0.027211103,0.022667106,0.027586251,0.028966301,0.008255262,0.009537477,0.010146775,0.009534139,0.0091367,0.007478033,0.006360226,0.005689414,0.002218691,0.002160753,0.001380555,0.007580669,0.014014175,0.014624729,0.01963277,0.012048523,0.008574638,0.006587415,0.007452955,0.008494977,0.005329428,0.006814094,0.012070315
3,9,2.113442912,1.623180127,1.923623595,1.987225697,2.295676116,2.003946782,2.087649141,2.420953223,1.909192994,1.584727039,1.447182585,1.454767569,1.627912173,1.830285305,1.627286534,1.718296788,1.687873406,1.79011162,1.316379995,0.712040525,0.339003105,0.453214967,0.748541757,0.89526318,0.764823604,0.832178235,0.830394066,0.906544734,0.521236747,0.586072623,0.558506132,0.719725389,0.933859042,0.67626989,0.71847519,0.715459226,0.960839078,1.149199392,0.948643874,1.183893517,1.12907055,0.73778121,0.815948435,1.0701201,1.374555763,1.259299146,1.347499465,1.265700784,1.147798762,1.315594973,1.391296344,1.193559911,1.218580913,1.050655884,1.076018846,1.071480226,1.010084639,0.877250289,0.865208388,0.745628329,0.922428229
3,10,0.218674122,0.235521011,0.267222823,0.411726055,0.354194996,0.510664421,0.558602599,0.516714257,0.378841173,0.524509908,0.404590337,0.451835062,0.405000022,0.498312054,0.488047669,0.527992291,0.561605383,0.562700577,0.592023046,0.467024269,0.523470971,0.615461237,0.61093279,0.459896002,0.681406329,0.955410796,1.153072629,1.121006863,1.037173715,0.702801281,0.760776245,1.373893933,1.472670147,0.324830892,0.262492983,0.237347363,0.16651678,0.238783818,0.339549356,0.215861515,0.165691413,0.165857246,0.309098109,0.249127731,0.23824255,0.258116775,0.18798906,0.163352184,0.12303609,0.123389002,0.129045642,0.180474888,0.247949188,0.215805363,0.236300204,0.365010891,0.414911741,0.25464242,0.197181867,0.21975212,0.314361257
3,11,0.053293147,0.050475925,0.049164957,0.051046818,0.03986461,0.121263992,0.164072116,0.139565537,0.052892647,0.181793365,0.116157299,0.178138646,0.168288204,0.205980961,0.224886081,0.310573637,0.271649734,0.230570049,0.237349095,0.171762839,0.206268101,0.238451321,0.099988452,0.098149343,0.098750727,0.243475413,0.273965346,0.248779812,0.272342999,0.052059387,0.06127191,0.099557739,0.111638284,0.126923485,0.111996767,0.065629556,0.040770369,0.082315303,0.079565282,0.006091856,0.005934567,0.008957964,0.018358068,0.013236213,0.005843319,0.005904587,0.007173117,0.007296212,0.007567381,0.011237183,0.009313625,0.010402865,0.012681132,0.011792796,0.01100794,0.012533804,0.010407199,0.012158457,0.008550534,0.009362385,0.007870559
3,12,0.307504214,0.654662513,0.542185782,0.356729912,0.509106024,0.418276978,0.82069741,0.74439074,0.708506017,0.763956234,0.722963612,0.797255269,0.446884183,0.43989441,0.463997707,0.44341234,0.555521689,0.421193108,0.727509232,0.333278982,0.454192143,0.559882577,1.133545231,1.34002039,1.105162555,1.285759521,1.264731259,1.328330372,0.745080042,0.84826159,0.801103525,0.963447654,1.224547619,1.002725103,0.9578264,1.024994551,1.301087405,1.673243122,1.471660482,1.687724059,1.586397886,1.107777982,1.163947167,1.508743205,1.917987865,1.76317035,2.128854953,1.961552777,1.864795799,2.112848443,2.351618431,2.376197334,3.035857246,2.629455826,2.679540398,2.803561327,2.840247731,2.663909047,2.548744582,2.418330248,2.723876844
3,13,8.678192356,7.194727511,8.271331266,6.538011946,3.21087142,5.352665578,5.574105424,6.532699328,3.00638599,4.200182514,5.672978293,5.914956283,5.20292152,5.916213332,4.872804765,4.254623002,3.402373093,3.444793121,1.362169394,2.338860543,2.32289079,2.202989306,0.480853839,0.523259378,0.465069402,0.613100292,0.580052337,0.580282602,0.312500466,0.343169327,0.311885266,0.348802597,0.496185766,0.36860958,0.373089245,0.33982106,0.431520159,0.485021485,0.405277058,0.40078139,0.336893653,0.224979109,0.250258413,0.352182915,0.462440789,0.465564766,0.441961337,0.349547031,0.312741995,0.423384389,0.290067192,0.290927723,0.287381165,0.278534012,0.236940645,0.318966035,0.294459499,0.273954517,0.286469566,0.239454666,0.268925894
3,14,4.068900081,3.046507475,2.908703622,3.169685463,2.391982142,2.982144043,2.54728612,3.11178172,2.261711635,2.033787333,2.413759876,2.994107653,2.250756915,2.605404188,2.207942894,1.879542826,1.686059164,1.954452875,1.460008923,1.602072654,1.57420408,1.749570416,0.907697553,0.889081717,1.24537864,1.292588467,1.493131396,1.851624356,1.602093931,1.661662866,1.911310498,1.931842271,1.810129338,1.504759835,1.277147367,1.307395656,1.43602247,1.415466408,1.199987722,1.251324097,1.039639957,0.926411948,0.93156875,0.96101859,1.144305238,1.041856126,1.369056487,1.167824443,1.103255739,1.103380529,1.249442817,1.396270081,1.367644463,1.06860353,0.995196875,1.176216459,0.526855042,0.459451382,0.480969522,0.423358024,0.474224938
3,15,0.323683722,0.211465092,0.277412864,0.152935466,0.265667386,0.307182565,0.312498575,0.364597363,0.29369583,0.287658074,0.722358198,0.712896256,0.695488492,0.358703329,0.310827578,0.30603524,0.442817458,0.451643539,0.273282128,0.265891731,0.241460819,0.234718721,0.385262239,0.393135607,0.406523984,0.438229338,0.400188652,0.411807517,0.262641561,0.275206193,0.272864892,0.35371099,0.378348154,0.308815485,0.24454153,0.270597954,0.433130157,0.470569232,0.358318044,0.374177817,0.341030973,0.228687892,0.228621514,0.367234634,0.474793322,0.42472592,0.384584453,0.427941771,0.365206343,0.490688345,0.459728871,0.377836324,0.373771633,0.306142584,0.303794688,0.326589607,0.298684337,0.273430241,0.304773691,0.280873277,0.343574311
3,16,0.286070307,0.219055994,0.281291422,0.256249457,0.333679154,0.427749927,0.382017282,0.438466736,0.419048866,0.376657238,0.71600463,0.70054301,0.653177844,0.412354994,0.341308413,0.315125188,0.386022471,0.414641191,0.282698775,0.229428737,0.238314546,0.25982302,0.397275507,0.466012708,0.443587,0.46495973,0.450461885,0.54618728,0.423822231,0.472060432,0.569463768,0.57924273,0.563289853,0.410727386,0.397601252,0.348904879,0.418020508,0.392678819,0.371241056,0.352457837,0.278461339,0.252628533,0.239199344,0.277720979,0.350357883,0.298906201,0.342976623,0.285262125,0.274729666,0.281943093,0.358284707,0.381116707,0.364017272,0.308570449,0.321959353,0.430241632,0.449849483,0.351829958,0.355128765,0.299806174,0.315192468
4,1,4.23E-05,,,3.45E-05,,0.00017487,0.000222337,0.001840691,0.000496673,0.00071771,0.000457171,0.000438047,0.009074415,0.000331849,0.000412805,0.00015392,0.0004707,0.077486628,0.076694722,0.109409733,0.051376717,0.056758365,0.193129644,0.160404782,0.163210395,0.174577606,0.141800965,0.167743269,0.1126058,0.158907819,0.125449392,0.158869395,0.035931966,0.025461928,0.02865891,0.017112865,0.034850011,0.061109332,0.051362893,0.061577645,0.054062003,0.030864555,0.166697186,0.087078437,0.050693401,0.076562673,0.073812567,0.125869948,0.125702423,0.31799817,0.292627552,0.326782351,0.519369277,0.501755933,0.492053194,0.590291575,0.486274711,0.429417886,0.510461446,0.56537432,0.474023637
4,2,,,,,,,,,,,,,,,,,,,,,1.79E-05,,,0.000429757,5.22E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,3,0.2082016,0.202469755,0.212130385,0.300301125,0.279728448,0.342417966,0.253758245,0.325172187,0.434027751,0.396945525,0.3680481,0.368419239,0.319904469,0.287362493,0.252570879,0.254908237,0.299228891,0.245464634,0.264316482,0.206893412,0.191088556,0.233501896,0.283712476,0.25701176,0.318282543,0.33705381,0.334306716,0.486127761,0.361631468,0.387336499,0.498829418,0.479202817,0.631665983,0.542828715,0.481647343,0.44536129,0.417441319,0.405811665,0.369158831,0.381345704,0.240423079,0.284101103,0.343060648,0.318896562,0.341347498,0.391838495,0.395153249,0.475933506,0.413626123,0.468169594,0.459904615,0.459022024,0.528767328,0.498216557,0.43218274,0.357736558,0.662873698,0.580684464,0.650522424,0.611447253,0.539439424
4,4,,,,,,1.62E-07,2.75E-09,,4.48E-08,7.81E-05,7.14E-05,0.000802071,0.000675574,0.000609383,,2.93E-05,,9.28E-05,,0.000483521,5.09E-05,,,1.22E-05,2.01E-06,2.57E-06,9.45E-07,1.34E-06,1.56E-05,1.94E-06,1.05E-06,0.000149448,,5.14E-05,3.22E-06,0.00535752,4.16E-05,,0.000114998,0.000120442,,0.000149096,5.46E-08,3.65E-07,1.04E-05,1.03E-05,9.08E-08,7.36E-08,4.02E-06,4.78E-06,,9.01E-05,4.89E-07,,1.45E-05,3.10E-08,1.90E-06,4.23E-08,4.61E-07,0.004989612,1.61E-06
4,5,0.08119998,0.092112681,0.077169458,0.101017672,0.094711841,0.099127168,0.095319512,0.093995159,0.105512039,0.097794036,0.09426513,0.094291631,0.099265134,0.075594238,0.066549033,0.069567294,0.071687842,0.094308903,0.247842928,0.184724008,0.143948286,0.175338197,0.225005267,0.229935973,0.315744806,0.345579995,0.340594338,0.401957777,0.302705314,0.300899174,0.374908884,0.564018795,0.543442646,0.415435005,0.423716129,0.483519927,0.51426771,0.613588033,0.614792675,0.712096872,0.573962462,0.639194156,0.923671553,0.92288853,1.036250105,1.18707991,1.521655627,2.052041052,1.778654311,1.619195612,1.653580723,1.70742819,3.377610349,3.281637641,3.095064154,2.941141884,3.077556971,2.87431415,3.227403229,3.265176946,2.776203517
4,6,0.185749371,0.182793568,0.238141506,0.311171933,0.284395215,0.351183878,0.258295256,0.309530735,0.445200538,0.412307345,0.363822513,0.354115921,0.309265184,0.30551016,0.263161962,0.246775035,0.29134775,0.280475616,0.424477806,0.255771011,0.240615605,0.297685129,0.571652921,0.527126917,0.593160303,0.589426077,0.419928464,0.574908581,0.391927812,0.399700224,0.438642929,0.539846715,0.594724534,0.521900384,0.483498444,0.494480183,0.490266079,0.557381493,0.523249967,0.555409938,0.390717978,0.472884044,0.637678121,0.609368139,0.653772258,0.764323744,0.887178828,1.099367315,0.990183686,0.964443673,1.013810995,1.092053387,1.952175359,1.996761637,1.850237571,1.864269425,2.356173578,2.155987261,2.428869678,2.540970566,2.080715612
4,7,0.001566112,0.001621377,0.001183176,0.001626756,0.002181857,0.00279096,0.002229415,0.010742474,0.052936949,0.004016572,0.001626681,0.001543284,0.022778038,0.001193597,0.001064144,0.001522296,0.001351837,0.18781199,0.003632704,0.005563486,0.00168037,0.00199781,0.719747586,0.669390056,0.633640894,0.602247607,0.051181292,0.00262171,0.007582351,0.005249233,0.001792085,0.002347499,0.003325206,0.009007948,0.002573857,0.005859685,0.002555615,0.002795781,0.003976124,0.004284857,0.002514449,0.003742759,0.003503707,0.002433035,0.002154935,0.002119571,0.002453077,0.073286998,0.096604465,0.032517029,0.002211225,0.001352388,0.002059906,0.001382283,0.000184647,0.001439041,0.001526408,0.000168685,0.000638482,0.004210644,0.035017006
4,8,0.008006227,0.008770942,0.008126945,0.010412296,0.010275196,0.011061835,0.011929347,0.022541628,0.01358854,0.016651918,0.011157144,0.01087468,0.048475191,0.008220066,0.008025012,0.009180318,0.0113746,0.247117332,0.015887873,0.018533555,0.013851604,0.012803092,0.013848231,0.014355178,0.015470571,0.019489107,0.019395082,0.020157117,0.020187392,0.019115563,0.055882107,0.02394909,0.044098684,0.029700712,0.027323424,0.031074845,0.031493909,0.033106747,0.005190916,0.031132362,0.004630804,0.019339794,0.014412784,0.005586823,0.005391983,0.004386012,0.005777966,0.003758204,0.005793182,0.005487006,0.005646777,0.006315429,0.003586008,0.002767636,0.00212388,0.002391515,0.002095599,0.007073673,0.002519681,0.00142557,0.005240846
4,9,0.015312786,0.007168119,0.023642216,0.033771859,0.029549628,0.03400253,0.027412986,0.030976822,0.055077985,0.264067101,0.033886357,0.113844446,0.031319169,0.027940873,0.026760066,0.026883794,0.057307555,0.032616317,1.038905651,0.553796069,0.157168872,0.212157928,0.188298342,0.165872096,0.177497308,0.183801689,0.163617724,0.191038264,0.128144754,0.137311024,0.142195023,0.164937396,0.061871917,0.073086103,0.067825642,0.072991082,0.068263289,0.085166583,0.087370611,0.104353899,0.080043065,0.095614846,0.157711096,0.164500062,0.193614576,0.232855992,0.299427582,0.416968658,0.38322142,0.366694293,0.36572886,0.398751214,0.575935932,0.567114083,0.494950622,0.444429218,0.419554953,0.380264585,0.443433625,0.373898135,0.343028131
4,10,0.273304198,0.269524542,0.327420178,0.435502853,0.428350995,0.437784554,0.397205193,0.427427824,0.544816479,0.421739559,0.372861151,0.304320782,0.331623207,0.281173551,0.280329363,0.241934942,0.31983795,0.346436703,0.505804651,0.385679623,0.371590655,0.430292802,0.458931292,0.548586587,0.871276508,0.856605628,0.885920088,1.051472317,1.011299524,0.856616673,0.920548332,1.393780373,1.665091179,0.161792893,0.09949881,0.15945577,0.116179539,0.115527751,0.253310883,0.253285589,0.153473784,0.177860569,0.435124023,0.354266771,0.309402335,0.410718224,0.1990824,0.231209457,0.15635408,0.190784595,0.175687146,0.206044707,0.290183059,0.306871857,0.315061132,0.533713421,0.525310647,0.317076328,0.282367803,0.342575253,0.40538972
4,11,,,0.002804756,0.001616236,0.002423047,0.003542025,0.003234589,0.003333268,0.004302184,0.004387963,0.004713219,0.003320122,0.004888156,0.003390395,0.022071504,0.019072172,0.039376915,0.027852178,0.012082702,0.011013569,0.009674416,0.009206246,0.006327792,0.007272468,0.015948963,0.0145122,0.000454943,0.001067349,0.022036594,0.000129982,0.000191987,0.000447947,0.001861352,0.00066038,0.001263055,0.000789526,0.001163615,0.001319417,0.001245586,0.001397541,0.001107573,0.001465038,0.021881587,0.002179068,0.002002317,0.002175278,0.001961563,0.002843259,0.002526122,0.003597087,0.003426994,0.004040002,0.004621864,0.004193686,0.004792297,0.005835263,0.005452168,0.005751118,0.006624741,0.007257914,0.005500047
4,12,0.001803297,0.001938367,0.001796952,0.002915928,0.002782009,0.00715083,0.003283092,0.006718415,0.004014777,0.004680263,0.003046416,0.003020152,0.015182399,0.002247148,0.003138631,0.004680973,0.004413395,0.05880449,0.293870224,0.190845253,0.125088555,0.118209833,0.271263122,0.234570442,0.25274484,0.274341112,0.226880914,0.260718326,0.164113152,0.175787545,0.164161963,0.263006944,0.069317598,0.109262673,0.098384145,0.160823891,0.154188841,0.212273907,0.232309471,0.284970968,0.241906615,0.300044532,0.422678606,0.420591342,0.501728585,0.609243746,0.824670453,1.019686152,0.964490007,1.008953968,1.081147144,1.228129529,2.298765624,2.353830384,2.139615599,2.110884936,2.190747645,2.044045903,2.257945243,2.39158841,2.090541386
4,13,0.006407649,0.007019123,0.006488043,0.008443449,0.008487591,0.010879022,0.01120357,0.011448544,0.020414971,0.013795232,0.011629795,0.012386698,0.017543797,0.010729172,0.010037249,0.009852047,0.0119299,0.037111914,0.02162274,0.03095834,0.03629726,0.023753285,0.14083472,0.129190903,0.123331829,0.119245618,0.040491466,0.038524373,0.032632124,0.03500114,0.036635858,0.039714139,0.01738826,0.012666824,0.012096566,0.01418043,0.017274704,0.020647383,0.022934866,0.023183742,0.013298156,0.022388912,0.016380766,0.014682396,0.018696809,0.020461085,0.023936168,0.031350956,0.027196588,0.031765556,0.028649703,0.030928145,0.045157116,0.046334617,0.043900253,0.046900098,0.047277333,0.047464113,0.055496836,0.071821399,0.043986511
4,14,0.896538771,0.814110764,1.128196972,1.583877971,1.434231873,1.70540661,1.235795645,1.576012561,1.649679495,1.418834281,1.364018522,1.552192284,1.258465674,1.200929224,1.065087554,1.031620668,0.930183544,0.785333963,0.516993589,0.370959255,0.351072651,0.403636233,0.304807283,0.353712694,0.589516134,0.601840751,0.693228591,1.065351995,0.941316206,0.898553626,1.034543335,0.949479623,1.686559951,1.499520912,1.228334914,1.227369863,1.206204229,1.143617484,1.028241989,1.05222825,0.65434996,0.77076971,0.968691293,0.875197486,0.88367129,1.006944474,0.98508049,1.115464788,0.978122624,1.097909843,1.118108039,1.171263241,1.265394556,1.14982611,0.955994212,1.275879551,0.295240877,0.23318339,0.28122159,0.28485309,0.245540742
4,15,0.000258083,,2.10E-05,0.000224984,1.83E-05,0.000197143,0.000290016,0.000671563,0.000290402,0.000396682,0.002172735,0.0005058,0.003570336,0.000397906,0.000395248,0.001001245,0.000990925,0.007788095,0.046450834,0.061089012,0.043569539,0.041927453,0.120069392,0.098992799,0.100655529,0.127096454,0.078745723,0.095260101,0.055456348,0.062061834,0.056634525,0.090215186,0.01971639,0.012465645,0.011288894,0.018913542,0.00987858,0.013299151,0.010282203,0.009981588,0.009409429,0.007739023,0.026579899,0.017467644,0.015788117,0.021663166,0.026748265,0.043437131,0.050108287,0.061680011,0.054670183,0.057216335,0.07740455,0.093823273,0.109752572,0.140980369,0.114212495,0.097148868,0.144403387,0.149888399,0.133761983
4,16,0.120899461,0.10938953,0.142909433,0.196476072,0.188983811,0.236674656,0.175985298,0.226699673,0.307220964,0.284893024,0.25520061,0.236904612,0.22656674,0.212569222,0.190210723,0.189113697,0.203689764,0.245174951,0.122236947,0.095000527,0.083834114,0.102113076,0.211421085,0.209168975,0.244741938,0.254473532,0.176212871,0.274463262,0.23426777,0.231490981,0.27314536,0.260007079,0.462394477,0.358841,0.321123959,0.295091273,0.267382805,0.252404319,0.21958109,0.228752498,0.148242517,0.177484813,0.221223287,0.201850198,0.207078518,0.215566621,0.20596479,0.234906768,0.202248866,0.228440393,0.234078564,0.239146329,0.250551573,0.246430318,0.220052245,0.156276886,0.22774273,0.192200066,0.219478461,0.199229863,0.158099083
5,1,5.9647738,5.833141081,5.724109054,6.992518266,6.884766426,7.169224448,4.984836531,5.336348109,4.799436904,4.890301033,5.384832332,4.222002944,4.195305684,4.030584146,4.042046464,3.229608362,3.65602036,4.484159633,3.972617941,4.286848785,3.542740471,4.404920051,14.40627398,12.21444581,11.8118814,16.23816332,14.91540864,13.63545534,15.34950778,11.42839523,14.30856635,12.67695127,14.41287596,13.25833252,12.49660983,12.2233115,10.0575395,6.930724131,6.788832471,6.553543966,6.789404974,6.544878375,6.867347002,7.165051898,6.987049262,4.645764061,6.231786933,5.980553663,5.34464159,6.401667592,6.0785224,5.448572445,4.868547823,4.788092933,4.769882851,2.995584597,3.68478451,2.996777104,3.125502611,2.835143917,2.325509327
5,2,,,,,,,,,,,,,,,,,,,,0.001028678,,,4.60E-05,9.56E-05,0.000302926,,,1.98E-06,6.05E-06,9.40E-06,,,,,,,,,,,,,,,,,,,,,1.31E-06,2.72E-05,,0.000890123,,,3.43E-05,2.89E-05,,,1.98E-05
5,3,0.468257695,0.485824647,0.508891528,0.445991987,0.507301253,0.664121186,0.580010906,0.659098068,0.653255954,0.554002576,0.781425342,0.710120837,0.900589885,0.765530327,0.972346343,1.046433971,1.03573135,1.062507751,1.037618568,1.1341948,0.97617259,1.051326723,3.597322578,3.178992112,3.253949588,4.137334612,4.174156584,3.605029038,4.96651381,5.906373559,5.330629392,4.949237795,5.073620393,5.775495075,6.052134326,4.636617272,4.244967851,3.223596409,2.69079855,2.917036759,2.686917109,2.947191853,2.614850729,2.989613654,3.047480264,2.029005924,2.104256864,2.183165478,2.102841427,2.208800306,2.042042038,1.824307768,1.65881003,1.492930225,1.524832879,1.153843183,1.507259593,1.288045474,1.213939533,1.356290807,1.091027064
